ok  	github.com/joeycumines/one-shot-man/cmd/osm	0.598s
goos: darwin
goarch: arm64
pkg: github.com/joeycumines/one-shot-man/internal
cpu: Apple M2 Pro
BenchmarkParseKey_Rune-10               	63777766	        18.89 ns/op	       8 B/op	       1 allocs/op
BenchmarkParseKey_Rune-10               	62466784	        18.92 ns/op	       8 B/op	       1 allocs/op
BenchmarkParseKey_Rune-10               	63188521	        18.89 ns/op	       8 B/op	       1 allocs/op
BenchmarkParseKey_Special-10            	100000000	        10.96 ns/op	       0 B/op	       0 allocs/op
BenchmarkParseKey_Special-10            	100000000	        10.95 ns/op	       0 B/op	       0 allocs/op
BenchmarkParseKey_Special-10            	100000000	        10.97 ns/op	       0 B/op	       0 allocs/op
BenchmarkParseKey_Special-10            	100000000	        10.97 ns/op	       0 B/op	       0 allocs/op
BenchmarkParseKey_Special-10            	100000000	        10.97 ns/op	       0 B/op	       0 allocs/op
BenchmarkParseKey_Modifier-10           	100000000	        11.00 ns/op	       0 B/op	       0 allocs/op
BenchmarkParseKey_Modifier-10           	100000000	        10.99 ns/op	       0 B/op	       0 allocs/op
BenchmarkParseKey_Modifier-10           	100000000	        11.04 ns/op	       0 B/op	       0 allocs/op
BenchmarkParseKey_Modifier-10           	100000000	        11.00 ns/op	       0 B/op	       0 allocs/op
BenchmarkParseKey_Modifier-10           	100000000	        10.99 ns/op	       0 B/op	       0 allocs/op
BenchmarkFullKeyPipeline-10             	 1232174	       958.7 ns/op	    1584 B/op	      29 allocs/op
BenchmarkFullKeyPipeline-10             	 1235530	       960.3 ns/op	    1584 B/op	      29 allocs/op
BenchmarkFullKeyPipeline-10             	 1245164	      1066 ns/op	    1584 B/op	      29 allocs/op
BenchmarkFullKeyPipeline-10             	 1248410	       960.0 ns/op	    1584 B/op	      29 allocs/op
BenchmarkFullKeyPipeline-10             	 1250685	       965.7 ns/op	    1584 B/op	      29 allocs/op
BenchmarkFullTickPipeline-10            	 1477520	       806.1 ns/op	    1480 B/op	      24 allocs/op
BenchmarkFullTickPipeline-10            	 1479080	       894.0 ns/op	    1480 B/op	      24 allocs/op
BenchmarkFullTickPipeline-10            	 1414682	       818.4 ns/op	    1480 B/op	      24 allocs/op
BenchmarkFullTickPipeline-10            	 1471146	       817.5 ns/op	    1480 B/op	      24 allocs/op
BenchmarkFullTickPipeline-10            	 1484506	       805.9 ns/op	    1480 B/op	      24 allocs/op
BenchmarkNewGojaObject-10               	18837921	        65.90 ns/op	     208 B/op	       3 allocs/op
BenchmarkNewGojaObject-10               	19090977	        71.20 ns/op	     208 B/op	       3 allocs/op
BenchmarkNewGojaObject-10               	17460386	        65.35 ns/op	     208 B/op	       3 allocs/op
BenchmarkNewGojaObject-10               	19061031	        64.78 ns/op	     208 B/op	       3 allocs/op
BenchmarkNewGojaObject-10               	19218654	        64.40 ns/op	     208 B/op	       3 allocs/op
BenchmarkGojaToValue_Map-10             	18371330	        66.12 ns/op	     208 B/op	       3 allocs/op
BenchmarkGojaToValue_Map-10             	18698263	        66.32 ns/op	     208 B/op	       3 allocs/op
BenchmarkGojaToValue_Map-10             	16647975	        66.41 ns/op	     208 B/op	       3 allocs/op
BenchmarkGojaToValue_Map-10             	16827098	        68.16 ns/op	     208 B/op	       3 allocs/op
BenchmarkGojaToValue_Map-10             	18300493	        66.38 ns/op	     208 B/op	       3 allocs/op
BenchmarkNativeTeaKeyMsg-10             	1000000000	         0.2960 ns/op	       0 B/op	       0 allocs/op
BenchmarkNativeTeaKeyMsg-10             	1000000000	         0.2962 ns/op	       0 B/op	       0 allocs/op
BenchmarkNativeTeaKeyMsg-10             	1000000000	         0.2949 ns/op	       0 B/op	       0 allocs/op
BenchmarkNativeTeaKeyMsg-10             	1000000000	         0.2951 ns/op	       0 B/op	       0 allocs/op
BenchmarkNativeTeaKeyMsg-10             	1000000000	         0.2954 ns/op	       0 B/op	       0 allocs/op
BenchmarkNativeTeaTick-10               	10446231	       116.3 ns/op	     272 B/op	       4 allocs/op
BenchmarkNativeTeaTick-10               	10416556	       115.4 ns/op	     272 B/op	       4 allocs/op
BenchmarkNativeTeaTick-10               	10361978	       115.4 ns/op	     272 B/op	       4 allocs/op
BenchmarkNativeTeaTick-10               	10485294	       115.4 ns/op	     272 B/op	       4 allocs/op
BenchmarkNativeTeaTick-10               	10534027	       115.1 ns/op	     272 B/op	       4 allocs/op
BenchmarkContextCheck-10                	578280388	         2.070 ns/op	       0 B/op	       0 allocs/op
BenchmarkContextCheck-10                	579908584	         2.072 ns/op	       0 B/op	       0 allocs/op
BenchmarkContextCheck-10                	578412210	         2.072 ns/op	       0 B/op	       0 allocs/op
BenchmarkContextCheck-10                	577717671	         2.073 ns/op	       0 B/op	       0 allocs/op
BenchmarkContextCheck-10                	578971980	         2.074 ns/op	       0 B/op	       0 allocs/op
BenchmarkContextWithCancel-10           	19121270	        62.34 ns/op	      96 B/op	       2 allocs/op
BenchmarkContextWithCancel-10           	19506550	        62.30 ns/op	      96 B/op	       2 allocs/op
BenchmarkContextWithCancel-10           	19473603	        61.88 ns/op	      96 B/op	       2 allocs/op
BenchmarkContextWithCancel-10           	19549186	        61.91 ns/op	      96 B/op	       2 allocs/op
BenchmarkContextWithCancel-10           	18908853	        62.28 ns/op	      96 B/op	       2 allocs/op
BenchmarkViewDirect-10                  	12347811	        99.94 ns/op	     104 B/op	       4 allocs/op
BenchmarkViewDirect-10                  	11816198	        97.87 ns/op	     104 B/op	       4 allocs/op
BenchmarkViewDirect-10                  	12194847	        99.04 ns/op	     104 B/op	       4 allocs/op
BenchmarkViewDirect-10                  	12413600	        98.76 ns/op	     104 B/op	       4 allocs/op
BenchmarkViewDirect-10                  	12150770	       101.8 ns/op	     104 B/op	       4 allocs/op
BenchmarkViewDirect_Throttled-10        	28033207	        42.92 ns/op	       0 B/op	       0 allocs/op
BenchmarkViewDirect_Throttled-10        	28015508	        42.90 ns/op	       0 B/op	       0 allocs/op
BenchmarkViewDirect_Throttled-10        	28040876	        46.00 ns/op	       0 B/op	       0 allocs/op
BenchmarkViewDirect_Throttled-10        	26638966	        45.93 ns/op	       0 B/op	       0 allocs/op
BenchmarkViewDirect_Throttled-10        	28028023	        42.93 ns/op	       0 B/op	       0 allocs/op
BenchmarkFullUpdateCycle-10             	 1964222	       619.8 ns/op	    1384 B/op	      23 allocs/op
BenchmarkFullUpdateCycle-10             	 1925121	       615.7 ns/op	    1384 B/op	      23 allocs/op
BenchmarkFullUpdateCycle-10             	 1939262	       614.1 ns/op	    1384 B/op	      23 allocs/op
BenchmarkFullUpdateCycle-10             	 1637164	       616.8 ns/op	    1384 B/op	      23 allocs/op
BenchmarkFullUpdateCycle-10             	 1948562	       626.6 ns/op	    1384 B/op	      23 allocs/op
BenchmarkWrapCmd-10                     	 3947863	       305.6 ns/op	     736 B/op	       9 allocs/op
BenchmarkWrapCmd-10                     	 3914244	       307.1 ns/op	     736 B/op	       9 allocs/op
BenchmarkWrapCmd-10                     	 3958726	       306.1 ns/op	     736 B/op	       9 allocs/op
BenchmarkWrapCmd-10                     	 3829602	       336.4 ns/op	     736 B/op	       9 allocs/op
BenchmarkWrapCmd-10                     	 3903403	       306.1 ns/op	     736 B/op	       9 allocs/op
BenchmarkWrapCmd_Nil-10                 	1000000000	         0.2970 ns/op	       0 B/op	       0 allocs/op
BenchmarkWrapCmd_Nil-10                 	1000000000	         0.2957 ns/op	       0 B/op	       0 allocs/op
BenchmarkWrapCmd_Nil-10                 	1000000000	         0.2949 ns/op	       0 B/op	       0 allocs/op
BenchmarkWrapCmd_Nil-10                 	1000000000	         0.2959 ns/op	       0 B/op	       0 allocs/op
BenchmarkWrapCmd_Nil-10                 	1000000000	         0.2940 ns/op	       0 B/op	       0 allocs/op
BenchmarkMsgToJS_MouseMsg-10            	 2873016	       420.7 ns/op	     744 B/op	       9 allocs/op
BenchmarkMsgToJS_MouseMsg-10            	 2859194	       420.0 ns/op	     744 B/op	       9 allocs/op
BenchmarkMsgToJS_MouseMsg-10            	 2842784	       420.6 ns/op	     744 B/op	       9 allocs/op
BenchmarkMsgToJS_MouseMsg-10            	 2864700	       419.0 ns/op	     744 B/op	       9 allocs/op
BenchmarkMsgToJS_MouseMsg-10            	 2836044	       423.5 ns/op	     744 B/op	       9 allocs/op
BenchmarkMsgToJS_WindowSizeMsg-10       	12440094	        98.11 ns/op	     336 B/op	       2 allocs/op
BenchmarkMsgToJS_WindowSizeMsg-10       	11401144	        99.52 ns/op	     336 B/op	       2 allocs/op
BenchmarkMsgToJS_WindowSizeMsg-10       	12456692	        98.09 ns/op	     336 B/op	       2 allocs/op
BenchmarkMsgToJS_WindowSizeMsg-10       	12314564	        99.18 ns/op	     336 B/op	       2 allocs/op
BenchmarkMsgToJS_WindowSizeMsg-10       	12042630	        98.83 ns/op	     336 B/op	       2 allocs/op
BenchmarkMsgToJS_FocusBlur/Focus-10     	14373021	        85.98 ns/op	     336 B/op	       2 allocs/op
BenchmarkMsgToJS_FocusBlur/Focus-10     	14376967	        85.69 ns/op	     336 B/op	       2 allocs/op
BenchmarkMsgToJS_FocusBlur/Focus-10     	14535800	        86.12 ns/op	     336 B/op	       2 allocs/op
BenchmarkMsgToJS_FocusBlur/Focus-10     	14448169	        84.06 ns/op	     336 B/op	       2 allocs/op
BenchmarkMsgToJS_FocusBlur/Focus-10     	14516048	        85.43 ns/op	     336 B/op	       2 allocs/op
BenchmarkMsgToJS_FocusBlur/Blur-10      	14582366	        84.80 ns/op	     336 B/op	       2 allocs/op
BenchmarkMsgToJS_FocusBlur/Blur-10      	13466004	        84.29 ns/op	     336 B/op	       2 allocs/op
BenchmarkMsgToJS_FocusBlur/Blur-10      	14575009	        84.35 ns/op	     336 B/op	       2 allocs/op
BenchmarkMsgToJS_FocusBlur/Blur-10      	13416340	        86.06 ns/op	     336 B/op	       2 allocs/op
BenchmarkMsgToJS_FocusBlur/Blur-10      	14683238	        85.42 ns/op	     336 B/op	       2 allocs/op
BenchmarkValidateTextareaInput/PrintableASCII-10         	130340361	         9.208 ns/op	       0 B/op	       0 allocs/op
BenchmarkValidateTextareaInput/PrintableASCII-10         	128919850	         9.207 ns/op	       0 B/op	       0 allocs/op
BenchmarkValidateTextareaInput/PrintableASCII-10         	130385238	         9.214 ns/op	       0 B/op	       0 allocs/op
BenchmarkValidateTextareaInput/PrintableASCII-10         	130074760	         9.224 ns/op	       0 B/op	       0 allocs/op
BenchmarkValidateTextareaInput/PrintableASCII-10         	130146673	         9.219 ns/op	       0 B/op	       0 allocs/op
BenchmarkValidateTextareaInput/NamedKey-10               	141420240	         7.441 ns/op	       0 B/op	       0 allocs/op
BenchmarkValidateTextareaInput/NamedKey-10               	161405193	         7.441 ns/op	       0 B/op	       0 allocs/op
BenchmarkValidateTextareaInput/NamedKey-10               	161492829	         7.458 ns/op	       0 B/op	       0 allocs/op
BenchmarkValidateTextareaInput/NamedKey-10               	161127930	         7.445 ns/op	       0 B/op	       0 allocs/op
BenchmarkValidateTextareaInput/NamedKey-10               	161054233	         8.084 ns/op	       0 B/op	       0 allocs/op
BenchmarkValidateTextareaInput/Rejected-10               	59107720	        20.24 ns/op	       0 B/op	       0 allocs/op
BenchmarkValidateTextareaInput/Rejected-10               	59399691	        20.24 ns/op	       0 B/op	       0 allocs/op
BenchmarkValidateTextareaInput/Rejected-10               	59424202	        20.23 ns/op	       0 B/op	       0 allocs/op
BenchmarkValidateTextareaInput/Rejected-10               	59364673	        20.32 ns/op	       0 B/op	       0 allocs/op
BenchmarkValidateTextareaInput/Rejected-10               	59212958	        20.23 ns/op	       0 B/op	       0 allocs/op
BenchmarkValidateTextareaInput/Paste-10                  	620723232	         1.935 ns/op	       0 B/op	       0 allocs/op
BenchmarkValidateTextareaInput/Paste-10                  	620677350	         2.043 ns/op	       0 B/op	       0 allocs/op
BenchmarkValidateTextareaInput/Paste-10                  	621889741	         1.936 ns/op	       0 B/op	       0 allocs/op
BenchmarkValidateTextareaInput/Paste-10                  	621332947	         1.935 ns/op	       0 B/op	       0 allocs/op
BenchmarkValidateTextareaInput/Paste-10                  	620363428	         1.932 ns/op	       0 B/op	       0 allocs/op
BenchmarkValidateLabelInput/PrintableASCII-10            	237018192	         5.051 ns/op	       0 B/op	       0 allocs/op
BenchmarkValidateLabelInput/PrintableASCII-10            	237694345	         5.050 ns/op	       0 B/op	       0 allocs/op
BenchmarkValidateLabelInput/PrintableASCII-10            	237232094	         5.076 ns/op	       0 B/op	       0 allocs/op
BenchmarkValidateLabelInput/PrintableASCII-10            	237066889	         5.061 ns/op	       0 B/op	       0 allocs/op
BenchmarkValidateLabelInput/PrintableASCII-10            	237266236	         5.063 ns/op	       0 B/op	       0 allocs/op
BenchmarkValidateLabelInput/Backspace-10                 	623078302	         1.933 ns/op	       0 B/op	       0 allocs/op
BenchmarkValidateLabelInput/Backspace-10                 	618423213	         1.951 ns/op	       0 B/op	       0 allocs/op
BenchmarkValidateLabelInput/Backspace-10                 	613985697	         1.926 ns/op	       0 B/op	       0 allocs/op
BenchmarkValidateLabelInput/Backspace-10                 	625146655	         1.925 ns/op	       0 B/op	       0 allocs/op
BenchmarkValidateLabelInput/Backspace-10                 	623933706	         1.922 ns/op	       0 B/op	       0 allocs/op
BenchmarkValidateLabelInput/Rejected-10                  	125689250	         9.625 ns/op	       0 B/op	       0 allocs/op
BenchmarkValidateLabelInput/Rejected-10                  	124730696	         9.684 ns/op	       0 B/op	       0 allocs/op
BenchmarkValidateLabelInput/Rejected-10                  	124675831	         9.679 ns/op	       0 B/op	       0 allocs/op
BenchmarkValidateLabelInput/Rejected-10                  	124376416	         9.576 ns/op	       0 B/op	       0 allocs/op
BenchmarkValidateLabelInput/Rejected-10                  	124991905	         9.558 ns/op	       0 B/op	       0 allocs/op
ok  	github.com/joeycumines/one-shot-man/internal/builtin/bubbletea	250.325s
ok  	github.com/joeycumines/one-shot-man/internal/builtin/bubblezone	0.627s
ok  	github.com/joeycumines/one-shot-man/internal/builtin/crypto	0.490s
ok  	github.com/joeycumines/one-shot-man/internal/builtin/ctxutil	0.658s
ok  	github.com/joeycumines/one-shot-man/internal/builtin/exec	0.530s
ok  	github.com/joeycumines/one-shot-man/internal/builtin/fetch	0.564s
ok  	github.com/joeycumines/one-shot-man/internal/builtin/flag	0.542s
ok  	github.com/joeycumines/one-shot-man/internal/builtin/grpc	0.611s
ok  	github.com/joeycumines/one-shot-man/internal/builtin/lipgloss	0.614s
ok  	github.com/joeycumines/one-shot-man/internal/builtin/nextintegerid	0.519s
ok  	github.com/joeycumines/one-shot-man/internal/builtin/os	0.500s
goos: darwin
goarch: arm64
pkg: github.com/joeycumines/one-shot-man/internal/builtin/pabt
cpu: Apple M2 Pro
BenchmarkEvaluation_SimpleEquality/ExprLang-10         	13156536	        81.93 ns/op	      48 B/op	       2 allocs/op
BenchmarkEvaluation_SimpleEquality/ExprLang-10         	14751188	        81.77 ns/op	      48 B/op	       2 allocs/op
BenchmarkEvaluation_SimpleEquality/ExprLang-10         	14282079	        81.86 ns/op	      48 B/op	       2 allocs/op
BenchmarkEvaluation_SimpleEquality/ExprLang-10         	14538757	        86.51 ns/op	      48 B/op	       2 allocs/op
BenchmarkEvaluation_SimpleEquality/ExprLang-10         	14128730	        81.87 ns/op	      48 B/op	       2 allocs/op
BenchmarkEvaluation_SimpleEquality/GoFunction-10       	366744849	         3.275 ns/op	       0 B/op	       0 allocs/op
BenchmarkEvaluation_SimpleEquality/GoFunction-10       	367293390	         3.285 ns/op	       0 B/op	       0 allocs/op
BenchmarkEvaluation_SimpleEquality/GoFunction-10       	366794547	         3.269 ns/op	       0 B/op	       0 allocs/op
BenchmarkEvaluation_SimpleEquality/GoFunction-10       	367605012	         3.414 ns/op	       0 B/op	       0 allocs/op
BenchmarkEvaluation_SimpleEquality/GoFunction-10       	351201694	         3.264 ns/op	       0 B/op	       0 allocs/op
BenchmarkEvaluation_Comparison/ExprLang-10             	14378941	        82.45 ns/op	      48 B/op	       2 allocs/op
BenchmarkEvaluation_Comparison/ExprLang-10             	14646075	        82.31 ns/op	      48 B/op	       2 allocs/op
BenchmarkEvaluation_Comparison/ExprLang-10             	14631841	        82.77 ns/op	      48 B/op	       2 allocs/op
BenchmarkEvaluation_Comparison/ExprLang-10             	14438962	        82.35 ns/op	      48 B/op	       2 allocs/op
BenchmarkEvaluation_Comparison/ExprLang-10             	14631306	        82.23 ns/op	      48 B/op	       2 allocs/op
BenchmarkEvaluation_Comparison/GoFunction-10           	1000000000	         1.276 ns/op	       0 B/op	       0 allocs/op
BenchmarkEvaluation_Comparison/GoFunction-10           	1000000000	         1.188 ns/op	       0 B/op	       0 allocs/op
BenchmarkEvaluation_Comparison/GoFunction-10           	1000000000	         1.189 ns/op	       0 B/op	       0 allocs/op
BenchmarkEvaluation_Comparison/GoFunction-10           	1000000000	         1.189 ns/op	       0 B/op	       0 allocs/op
BenchmarkEvaluation_Comparison/GoFunction-10           	1000000000	         1.188 ns/op	       0 B/op	       0 allocs/op
BenchmarkEvaluation_FieldAccess/ExprLang-10            	 4886894	       246.9 ns/op	      64 B/op	       3 allocs/op
BenchmarkEvaluation_FieldAccess/ExprLang-10            	 4797642	       246.4 ns/op	      64 B/op	       3 allocs/op
BenchmarkEvaluation_FieldAccess/ExprLang-10            	 4878403	       247.1 ns/op	      64 B/op	       3 allocs/op
BenchmarkEvaluation_FieldAccess/ExprLang-10            	 4867837	       246.4 ns/op	      64 B/op	       3 allocs/op
BenchmarkEvaluation_FieldAccess/ExprLang-10            	 4916629	       245.1 ns/op	      64 B/op	       3 allocs/op
BenchmarkEvaluation_FieldAccess/GoFunction-10          	100000000	        11.28 ns/op	      16 B/op	       1 allocs/op
BenchmarkEvaluation_FieldAccess/GoFunction-10          	100000000	        11.25 ns/op	      16 B/op	       1 allocs/op
BenchmarkEvaluation_FieldAccess/GoFunction-10          	100000000	        11.28 ns/op	      16 B/op	       1 allocs/op
BenchmarkEvaluation_FieldAccess/GoFunction-10          	100000000	        11.26 ns/op	      16 B/op	       1 allocs/op
BenchmarkEvaluation_FieldAccess/GoFunction-10          	100000000	        11.29 ns/op	      16 B/op	       1 allocs/op
BenchmarkEvaluation_StringEquality/ExprLang-10         	10204984	       118.3 ns/op	      48 B/op	       2 allocs/op
BenchmarkEvaluation_StringEquality/ExprLang-10         	 9947007	       118.4 ns/op	      48 B/op	       2 allocs/op
BenchmarkEvaluation_StringEquality/ExprLang-10         	 9944805	       119.1 ns/op	      48 B/op	       2 allocs/op
BenchmarkEvaluation_StringEquality/ExprLang-10         	10191270	       118.6 ns/op	      48 B/op	       2 allocs/op
BenchmarkEvaluation_StringEquality/ExprLang-10         	10239675	       118.4 ns/op	      48 B/op	       2 allocs/op
BenchmarkEvaluation_StringEquality/GoFunction-10       	269212393	         4.454 ns/op	       0 B/op	       0 allocs/op
BenchmarkEvaluation_StringEquality/GoFunction-10       	269292165	         4.457 ns/op	       0 B/op	       0 allocs/op
BenchmarkEvaluation_StringEquality/GoFunction-10       	269125753	         4.478 ns/op	       0 B/op	       0 allocs/op
BenchmarkEvaluation_StringEquality/GoFunction-10       	268869076	         4.453 ns/op	       0 B/op	       0 allocs/op
BenchmarkEvaluation_StringEquality/GoFunction-10       	269485131	         4.453 ns/op	       0 B/op	       0 allocs/op
BenchmarkEvaluation_NilCheck/ExprLang-10               	13545330	        89.10 ns/op	      48 B/op	       2 allocs/op
BenchmarkEvaluation_NilCheck/ExprLang-10               	13346475	        88.73 ns/op	      48 B/op	       2 allocs/op
BenchmarkEvaluation_NilCheck/ExprLang-10               	13569812	        88.66 ns/op	      48 B/op	       2 allocs/op
BenchmarkEvaluation_NilCheck/ExprLang-10               	13633135	        88.95 ns/op	      48 B/op	       2 allocs/op
BenchmarkEvaluation_NilCheck/ExprLang-10               	13486359	        88.73 ns/op	      48 B/op	       2 allocs/op
BenchmarkEvaluation_NilCheck/GoFunction-10             	1000000000	         1.189 ns/op	       0 B/op	       0 allocs/op
BenchmarkEvaluation_NilCheck/GoFunction-10             	1000000000	         1.189 ns/op	       0 B/op	       0 allocs/op
BenchmarkEvaluation_NilCheck/GoFunction-10             	1000000000	         1.288 ns/op	       0 B/op	       0 allocs/op
BenchmarkEvaluation_NilCheck/GoFunction-10             	1000000000	         1.187 ns/op	       0 B/op	       0 allocs/op
BenchmarkEvaluation_NilCheck/GoFunction-10             	1000000000	         1.187 ns/op	       0 B/op	       0 allocs/op
BenchmarkEvaluation_CompileTime/ExprLang_FirstCompile-10         	  177932	      6784 ns/op	   11341 B/op	      71 allocs/op
BenchmarkEvaluation_CompileTime/ExprLang_FirstCompile-10         	  180142	      6695 ns/op	   11341 B/op	      71 allocs/op
BenchmarkEvaluation_CompileTime/ExprLang_FirstCompile-10         	  181081	      6746 ns/op	   11341 B/op	      71 allocs/op
BenchmarkEvaluation_CompileTime/ExprLang_FirstCompile-10         	  176482	      7264 ns/op	   11341 B/op	      71 allocs/op
BenchmarkEvaluation_CompileTime/ExprLang_FirstCompile-10         	  172542	      7334 ns/op	   11341 B/op	      71 allocs/op
BenchmarkEvaluation_CompileTime/ExprLang_CachedLookup-10         	 8418079	       143.8 ns/op	     144 B/op	       3 allocs/op
BenchmarkEvaluation_CompileTime/ExprLang_CachedLookup-10         	 8412892	       143.3 ns/op	     144 B/op	       3 allocs/op
BenchmarkEvaluation_CompileTime/ExprLang_CachedLookup-10         	 8045912	       145.2 ns/op	     144 B/op	       3 allocs/op
BenchmarkEvaluation_CompileTime/ExprLang_CachedLookup-10         	 8359179	       143.1 ns/op	     144 B/op	       3 allocs/op
BenchmarkEvaluation_CompileTime/ExprLang_CachedLookup-10         	 8371260	       142.9 ns/op	     144 B/op	       3 allocs/op
BenchmarkSimple_ActionConditions/Action_Conditions_Access-10     	1000000000	         0.2971 ns/op	       0 B/op	       0 allocs/op
BenchmarkSimple_ActionConditions/Action_Conditions_Access-10     	1000000000	         0.2974 ns/op	       0 B/op	       0 allocs/op
BenchmarkSimple_ActionConditions/Action_Conditions_Access-10     	1000000000	         0.2962 ns/op	       0 B/op	       0 allocs/op
BenchmarkSimple_ActionConditions/Action_Conditions_Access-10     	1000000000	         0.2965 ns/op	       0 B/op	       0 allocs/op
BenchmarkSimple_ActionConditions/Action_Conditions_Access-10     	1000000000	         0.2972 ns/op	       0 B/op	       0 allocs/op
BenchmarkPlanCreation/SimplePlan-10                              	  806406	      1481 ns/op	    2520 B/op	      37 allocs/op
BenchmarkPlanCreation/SimplePlan-10                              	  811063	      1469 ns/op	    2520 B/op	      37 allocs/op
BenchmarkPlanCreation/SimplePlan-10                              	  837076	      1465 ns/op	    2520 B/op	      37 allocs/op
BenchmarkPlanCreation/SimplePlan-10                              	  840637	      1472 ns/op	    2520 B/op	      37 allocs/op
BenchmarkPlanCreation/SimplePlan-10                              	  773970	      1467 ns/op	    2520 B/op	      37 allocs/op
BenchmarkPlanCreation/MultiActionPlan-10                         	  326102	      3724 ns/op	    4600 B/op	      77 allocs/op
BenchmarkPlanCreation/MultiActionPlan-10                         	  317094	      3749 ns/op	    4600 B/op	      77 allocs/op
BenchmarkPlanCreation/MultiActionPlan-10                         	  328147	      3743 ns/op	    4600 B/op	      77 allocs/op
BenchmarkPlanCreation/MultiActionPlan-10                         	  310706	      3733 ns/op	    4600 B/op	      77 allocs/op
BenchmarkPlanCreation/MultiActionPlan-10                         	  327704	      3746 ns/op	    4600 B/op	      77 allocs/op
ok  	github.com/joeycumines/one-shot-man/internal/builtin/pabt	96.522s
ok  	github.com/joeycumines/one-shot-man/internal/builtin/path	0.581s
goos: darwin
goarch: arm64
pkg: github.com/joeycumines/one-shot-man/internal/builtin/template
cpu: Apple M2 Pro
BenchmarkTemplateExecution/SimpleExecute-10         	  270784	      4405 ns/op	    7203 B/op	     105 allocs/op
BenchmarkTemplateExecution/SimpleExecute-10         	  276459	      4373 ns/op	    7203 B/op	     105 allocs/op
BenchmarkTemplateExecution/SimpleExecute-10         	  273573	      4422 ns/op	    7203 B/op	     105 allocs/op
BenchmarkTemplateExecution/SimpleExecute-10         	  277965	      4415 ns/op	    7203 B/op	     105 allocs/op
BenchmarkTemplateExecution/SimpleExecute-10         	  275764	      4405 ns/op	    7203 B/op	     105 allocs/op
BenchmarkTemplateExecution/ParseAndExecute-10       	  134061	      9018 ns/op	   13014 B/op	     205 allocs/op
BenchmarkTemplateExecution/ParseAndExecute-10       	  132355	      9025 ns/op	   13014 B/op	     205 allocs/op
BenchmarkTemplateExecution/ParseAndExecute-10       	  133885	      8982 ns/op	   13014 B/op	     205 allocs/op
BenchmarkTemplateExecution/ParseAndExecute-10       	  131403	      9026 ns/op	   13014 B/op	     205 allocs/op
BenchmarkTemplateExecution/ParseAndExecute-10       	  134916	      9110 ns/op	   13014 B/op	     205 allocs/op
BenchmarkTemplateExecution/PreParsedExecute-10      	  266990	      4363 ns/op	    5962 B/op	     109 allocs/op
BenchmarkTemplateExecution/PreParsedExecute-10      	  267999	      4388 ns/op	    5962 B/op	     109 allocs/op
BenchmarkTemplateExecution/PreParsedExecute-10      	  276160	      4377 ns/op	    5963 B/op	     109 allocs/op
BenchmarkTemplateExecution/PreParsedExecute-10      	  277431	      4447 ns/op	    5963 B/op	     109 allocs/op
BenchmarkTemplateExecution/PreParsedExecute-10      	  277677	      4387 ns/op	    5962 B/op	     109 allocs/op
BenchmarkTemplateExecution/WithCustomFunctions-10   	  193314	      6160 ns/op	    6683 B/op	     138 allocs/op
BenchmarkTemplateExecution/WithCustomFunctions-10   	  196826	      6214 ns/op	    6683 B/op	     138 allocs/op
BenchmarkTemplateExecution/WithCustomFunctions-10   	  183908	      6271 ns/op	    6683 B/op	     138 allocs/op
BenchmarkTemplateExecution/WithCustomFunctions-10   	  196398	      6152 ns/op	    6683 B/op	     138 allocs/op
BenchmarkTemplateExecution/WithCustomFunctions-10   	  198178	      6321 ns/op	    6683 B/op	     138 allocs/op
BenchmarkTemplateExecution/ComplexTemplate-10       	  172380	      7140 ns/op	    7908 B/op	     126 allocs/op
BenchmarkTemplateExecution/ComplexTemplate-10       	  161922	      8170 ns/op	    7908 B/op	     126 allocs/op
BenchmarkTemplateExecution/ComplexTemplate-10       	  172827	      7177 ns/op	    7908 B/op	     126 allocs/op
BenchmarkTemplateExecution/ComplexTemplate-10       	  166566	      7239 ns/op	    7908 B/op	     126 allocs/op
BenchmarkTemplateExecution/ComplexTemplate-10       	  171082	      7190 ns/op	    7908 B/op	     126 allocs/op
BenchmarkTemplateExecution/GoBaselineParseExecute-10         	  395281	      2921 ns/op	    4082 B/op	      54 allocs/op
BenchmarkTemplateExecution/GoBaselineParseExecute-10         	  409647	      2896 ns/op	    4082 B/op	      54 allocs/op
BenchmarkTemplateExecution/GoBaselineParseExecute-10         	  405034	      3201 ns/op	    4082 B/op	      54 allocs/op
BenchmarkTemplateExecution/GoBaselineParseExecute-10         	  417534	      2945 ns/op	    4082 B/op	      54 allocs/op
BenchmarkTemplateExecution/GoBaselineParseExecute-10         	  376182	      2909 ns/op	    4082 B/op	      54 allocs/op
ok  	github.com/joeycumines/one-shot-man/internal/builtin/template	39.438s
ok  	github.com/joeycumines/one-shot-man/internal/builtin/termui/scrollbar	0.624s
ok  	github.com/joeycumines/one-shot-man/internal/builtin/time	0.516s
ok  	github.com/joeycumines/one-shot-man/internal/builtin/unicodetext	0.509s
goos: darwin
goarch: arm64
pkg: github.com/joeycumines/one-shot-man/internal/command
cpu: Apple M2 Pro
BenchmarkGoalDiscovery/DiscoverGoalPaths-10         	   48512	     23362 ns/op	    8224 B/op	     100 allocs/op
BenchmarkGoalDiscovery/DiscoverGoalPaths-10         	   51332	     23240 ns/op	    8224 B/op	     100 allocs/op
